unicode_id,sign_grapheme,sign_trlitScien,sign_phonetic,sign_translation,sign_type,is_compound,component_position,word_id,confidence,source,artifact_id,corpus_id,genre_name,provenance,modern,archaeological_context,period_index,period_dates,languages,is_school_text,genre_uncertain,period_uncertain,provenience_uncertain
U+12111,𒄑,GIŠ,geš,,SYLL,SIMPLE,,P229166_155,attested,,P229166,,Business / Contracts,Nippur,Nuffar,Nippur,Old Babylonian,ca. 1900-1600 BC,Sumerian,1,0,0,0
U+12040,𒁀,BA,ba,,SYLL,SIMPLE,,P229166_156,attested,,P229166,,Business / Contracts,Nippur,Nuffar,Nippur,Old Babylonian,ca. 1900-1600 BC,Sumerian,1,0,0,0
U+1227A,𒉺,|PA.IB|,šab,,COMPOUND,COMPOUND,1,P229166_156,attested,OSL,P229166,,Business / Contracts,Nippur,Nuffar,Nippur,Old Babylonian,ca. 1900-1600 BC,Sumerian,1,0,0,0
U+12141,𒅁,|PA.IB|,šab,,COMPOUND,COMPOUND,2,P229166_156,attested,OSL,P229166,,Business / Contracts,Nippur,Nuffar,Nippur,Old Babylonian,ca. 1900-1600 BC,Sumerian,1,0,0,0
U+12111,𒄑,GIŠ,geš,,SYLL,SIMPLE,,P229166_158,attested,,P229166,,Business / Contracts,Nippur,Nuffar,Nippur,Old Babylonian,ca. 1900-1600 BC,Sumerian,1,0,0,0
U+12111,𒄑,GIŠ,geš,,SYLL,SIMPLE,,P229166_161,attested,,P229166,,Business / Contracts,Nippur,Nuffar,Nippur,Old Babylonian,ca. 1900-1600 BC,Sumerian,1,0,0,0
U+1223E,𒈾,NA,na,,SYLL,SIMPLE,,P229166_162,attested,,P229166,,Business / Contracts,Nippur,Nuffar,Nippur,Old Babylonian,ca. 1900-1600 BC,Sumerian,1,0,0,0
U+12195,𒆕,KAK,ru2,,SYLL,SIMPLE,,P229166_162,attested,,P229166,,Business / Contracts,Nippur,Nuffar,Nippur,Old Babylonian,ca. 1900-1600 BC,Sumerian,1,0,0,0
U+12000,𒀀,A,a,,SYLL,SIMPLE,,P229166_162,attested,,P229166,,Business / Contracts,Nippur,Nuffar,Nippur,Old Babylonian,ca. 1900-1600 BC,Sumerian,1,0,0,0
U+12111,𒄑,GIŠ,geš,,SYLL,SIMPLE,,P229166_164,attested,,P229166,,Business / Contracts,Nippur,Nuffar,Nippur,Old Babylonian,ca. 1900-1600 BC,Sumerian,1,0,0,0
U+12351,𒍑,UŠ,UŠ,,LOGO,SIMPLE,,P229166_165,attested,,P229166,,Business / Contracts,Nippur,Nuffar,Nippur,Old Babylonian,ca. 1900-1600 BC,Sumerian,1,0,0,0
U+12055,𒁕,DA,da,,SYLL,SIMPLE,,P229166_165,attested,,P229166,,Business / Contracts,Nippur,Nuffar,Nippur,Old Babylonian,ca. 1900-1600 BC,Sumerian,1,0,0,0
U+12111,𒄑,GIŠ,geš,,SYLL,SIMPLE,,P229166_167,attested,,P229166,,Business / Contracts,Nippur,Nuffar,Nippur,Old Babylonian,ca. 1900-1600 BC,Sumerian,1,0,0,0
U+12116,𒄖,GU,gu,,SYLL,SIMPLE,,P229166_168,attested,,P229166,,Business / Contracts,Nippur,Nuffar,Nippur,Old Babylonian,ca. 1900-1600 BC,Sumerian,1,0,0,0
U+1235D,𒍝,ZA,za,,SYLL,SIMPLE,,P229166_168,attested,,P229166,,Business / Contracts,Nippur,Nuffar,Nippur,Old Babylonian,ca. 1900-1600 BC,Sumerian,1,0,0,0
U+12111,𒄑,GIŠ,geš,,SYLL,SIMPLE,,P229166_170,attested,,P229166,,Business / Contracts,Nippur,Nuffar,Nippur,Old Babylonian,ca. 1900-1600 BC,Sumerian,1,0,0,0
U+12116,𒄖,GU,gu,,SYLL,SIMPLE,,P229166_171,attested,,P229166,,Business / Contracts,Nippur,Nuffar,Nippur,Old Babylonian,ca. 1900-1600 BC,Sumerian,1,0,0,0
U+1235D,𒍝,ZA,za,,SYLL,SIMPLE,,P229166_171,attested,,P229166,,Business / Contracts,Nippur,Nuffar,Nippur,Old Babylonian,ca. 1900-1600 BC,Sumerian,1,0,0,0
U+12146,𒅆,|IGI.ERIN₂|,sag10,,COMPOUND,COMPOUND,1,P229166_171,attested,OSL,P229166,,Business / Contracts,Nippur,Nuffar,Nippur,Old Babylonian,ca. 1900-1600 BC,Sumerian,1,0,0,0
U+1209F,𒂟,|IGI.ERIN₂|,sag10,,COMPOUND,COMPOUND,2,P229166_171,attested,OSL,P229166,,Business / Contracts,Nippur,Nuffar,Nippur,Old Babylonian,ca. 1900-1600 BC,Sumerian,1,0,0,0
U+12111,𒄑,GIŠ,geš,,SYLL,SIMPLE,,P229166_173,attested,,P229166,,Business / Contracts,Nippur,Nuffar,Nippur,Old Babylonian,ca. 1900-1600 BC,Sumerian,1,0,0,0
U+12116,𒄖,GU,gu,,SYLL,SIMPLE,,P229166_174,attested,,P229166,,Business / Contracts,Nippur,Nuffar,Nippur,Old Babylonian,ca. 1900-1600 BC,Sumerian,1,0,0,0
U+1235D,𒍝,ZA,za,,SYLL,SIMPLE,,P229166_174,attested,,P229166,,Business / Contracts,Nippur,Nuffar,Nippur,Old Babylonian,ca. 1900-1600 BC,Sumerian,1,0,0,0
U+1204D,𒁍,BU,gid2,,SYLL,SIMPLE,,P229166_174,attested,,P229166,,Business / Contracts,Nippur,Nuffar,Nippur,Old Babylonian,ca. 1900-1600 BC,Sumerian,1,0,0,0
U+12055,𒁕,DA,da,,SYLL,SIMPLE,,P229166_174,attested,,P229166,,Business / Contracts,Nippur,Nuffar,Nippur,Old Babylonian,ca. 1900-1600 BC,Sumerian,1,0,0,0
U+12111,𒄑,GIŠ,geš,,SYLL,SIMPLE,,P229166_176,attested,,P229166,,Business / Contracts,Nippur,Nuffar,Nippur,Old Babylonian,ca. 1900-1600 BC,Sumerian,1,0,0,0
U+12116,𒄖,GU,gu,,SYLL,SIMPLE,,P229166_177,attested,,P229166,,Business / Contracts,Nippur,Nuffar,Nippur,Old Babylonian,ca. 1900-1600 BC,Sumerian,1,0,0,0
U+1235D,𒍝,ZA,za,,SYLL,SIMPLE,,P229166_177,attested,,P229166,,Business / Contracts,Nippur,Nuffar,Nippur,Old Babylonian,ca. 1900-1600 BC,Sumerian,1,0,0,0
U+1228F,𒊏,RA,ra,,SYLL,SIMPLE,,P229166_177,attested,,P229166,,Business / Contracts,Nippur,Nuffar,Nippur,Old Babylonian,ca. 1900-1600 BC,Sumerian,1,0,0,0
U+12111,𒄑,GIŠ,geš,,SYLL,SIMPLE,,P229166_179,attested,,P229166,,Business / Contracts,Nippur,Nuffar,Nippur,Old Babylonian,ca. 1900-1600 BC,Sumerian,1,0,0,0
U+12116,𒄖,GU,gu,,SYLL,SIMPLE,,P229166_180,attested,,P229166,,Business / Contracts,Nippur,Nuffar,Nippur,Old Babylonian,ca. 1900-1600 BC,Sumerian,1,0,0,0
U+1235D,𒍝,ZA,za,,SYLL,SIMPLE,,P229166_180,attested,,P229166,,Business / Contracts,Nippur,Nuffar,Nippur,Old Babylonian,ca. 1900-1600 BC,Sumerian,1,0,0,0
,,X,x,,SYLL,SIMPLE,,P229166_181,attested,,P229166,,Business / Contracts,Nippur,Nuffar,Nippur,Old Babylonian,ca. 1900-1600 BC,Sumerian,1,0,0,0
U+12111,𒄑,GIŠ,geš,,SYLL,SIMPLE,,P229166_182,attested,,P229166,,Business / Contracts,Nippur,Nuffar,Nippur,Old Babylonian,ca. 1900-1600 BC,Sumerian,1,0,0,0
U+12116,𒄖,GU,gu,,SYLL,SIMPLE,,P229166_183,attested,,P229166,,Business / Contracts,Nippur,Nuffar,Nippur,Old Babylonian,ca. 1900-1600 BC,Sumerian,1,0,0,0
U+1235D,𒍝,ZA,za,,SYLL,SIMPLE,,P229166_183,attested,,P229166,,Business / Contracts,Nippur,Nuffar,Nippur,Old Babylonian,ca. 1900-1600 BC,Sumerian,1,0,0,0
,,X,x,,SYLL,SIMPLE,,P229166_184,attested,,P229166,,Business / Contracts,Nippur,Nuffar,Nippur,Old Babylonian,ca. 1900-1600 BC,Sumerian,1,0,0,0
U+12111,𒄑,GIŠ,geš,,SYLL,SIMPLE,,P229166_185,attested,,P229166,,Business / Contracts,Nippur,Nuffar,Nippur,Old Babylonian,ca. 1900-1600 BC,Sumerian,1,0,0,0
U+12116,𒄖,GU,gu,,SYLL,SIMPLE,,P229166_186,attested,,P229166,,Business / Contracts,Nippur,Nuffar,Nippur,Old Babylonian,ca. 1900-1600 BC,Sumerian,1,0,0,0
U+122FE,𒋾,TI,ti,,SYLL,SIMPLE,,P229166_186,attested,,P229166,,Business / Contracts,Nippur,Nuffar,Nippur,Old Babylonian,ca. 1900-1600 BC,Sumerian,1,0,0,0
U+12111,𒄑,GIŠ,geš,,SYLL,SIMPLE,,P229166_188,attested,,P229166,,Business / Contracts,Nippur,Nuffar,Nippur,Old Babylonian,ca. 1900-1600 BC,Sumerian,1,0,0,0
U+12116,𒄖,GU,gu,,SYLL,SIMPLE,,P229166_189,attested,,P229166,,Business / Contracts,Nippur,Nuffar,Nippur,Old Babylonian,ca. 1900-1600 BC,Sumerian,1,0,0,0
U+1235D,𒍝,ZA,za,,SYLL,SIMPLE,,P229166_189,attested,,P229166,,Business / Contracts,Nippur,Nuffar,Nippur,Old Babylonian,ca. 1900-1600 BC,Sumerian,1,0,0,0
U+12111,𒄑,GIŠ,geš,,SYLL,SIMPLE,,P229166_190,attested,,P229166,,Business / Contracts,Nippur,Nuffar,Nippur,Old Babylonian,ca. 1900-1600 BC,Sumerian,1,0,0,0
U+12111,𒄑,GIŠ,geš,,SYLL,SIMPLE,,P229166_192,attested,,P229166,,Business / Contracts,Nippur,Nuffar,Nippur,Old Babylonian,ca. 1900-1600 BC,Sumerian,1,0,0,0
U+12111,𒄑,GIŠ,geš,,SYLL,SIMPLE,,P229166_194,attested,,P229166,,Business / Contracts,Nippur,Nuffar,Nippur,Old Babylonian,ca. 1900-1600 BC,Sumerian,1,0,0,0
U+12217,𒈗,LUGAL,lugal,,SYLL,SIMPLE,,P229166_195,attested,,P229166,,Business / Contracts,Nippur,Nuffar,Nippur,Old Babylonian,ca. 1900-1600 BC,Sumerian,1,0,0,0
U+12111,𒄑,GIŠ,geš,,SYLL,SIMPLE,,P229166_196,attested,,P229166,,Business / Contracts,Nippur,Nuffar,Nippur,Old Babylonian,ca. 1900-1600 BC,Sumerian,1,0,0,0
U+12116,𒄖,GU,gu,,SYLL,SIMPLE,,P229166_197,attested,,P229166,,Business / Contracts,Nippur,Nuffar,Nippur,Old Babylonian,ca. 1900-1600 BC,Sumerian,1,0,0,0
U+12097,𒂗,EN,en,,SYLL,SIMPLE,,P229166_197,attested,,P229166,,Business / Contracts,Nippur,Nuffar,Nippur,Old Babylonian,ca. 1900-1600 BC,Sumerian,1,0,0,0
U+1223E,𒈾,NA,na,,SYLL,SIMPLE,,P229166_197,attested,,P229166,,Business / Contracts,Nippur,Nuffar,Nippur,Old Babylonian,ca. 1900-1600 BC,Sumerian,1,0,0,0
U+12111,𒄑,GIŠ,geš,,SYLL,SIMPLE,,P229166_198,attested,,P229166,,Business / Contracts,Nippur,Nuffar,Nippur,Old Babylonian,ca. 1900-1600 BC,Sumerian,1,0,0,0
U+12116,𒄖,GU,gu,,SYLL,SIMPLE,,P229166_199,attested,,P229166,,Business / Contracts,Nippur,Nuffar,Nippur,Old Babylonian,ca. 1900-1600 BC,Sumerian,1,0,0,0
U+12000,𒀀,A,a,,SYLL,SIMPLE,,P229166_199,attested,,P229166,,Business / Contracts,Nippur,Nuffar,Nippur,Old Babylonian,ca. 1900-1600 BC,Sumerian,1,0,0,0
U+12111,𒄑,GIŠ,geš,,SYLL,SIMPLE,,P229166_200,attested,,P229166,,Business / Contracts,Nippur,Nuffar,Nippur,Old Babylonian,ca. 1900-1600 BC,Sumerian,1,0,0,0
U+12116,𒄖,GU,gu,,SYLL,SIMPLE,,P229166_201,attested,,P229166,,Business / Contracts,Nippur,Nuffar,Nippur,Old Babylonian,ca. 1900-1600 BC,Sumerian,1,0,0,0
U+1235D,𒍝,ZA,za,,SYLL,SIMPLE,,P229166_201,attested,,P229166,,Business / Contracts,Nippur,Nuffar,Nippur,Old Babylonian,ca. 1900-1600 BC,Sumerian,1,0,0,0
U+12111,𒄑,GIŠ,geš,,SYLL,SIMPLE,,P229166_202,attested,,P229166,,Business / Contracts,Nippur,Nuffar,Nippur,Old Babylonian,ca. 1900-1600 BC,Sumerian,1,0,0,0
U+12116,𒄖,GU,gu,,SYLL,SIMPLE,,P229166_203,attested,,P229166,,Business / Contracts,Nippur,Nuffar,Nippur,Old Babylonian,ca. 1900-1600 BC,Sumerian,1,0,0,0
U+1235D,𒍝,ZA,za,,SYLL,SIMPLE,,P229166_203,attested,,P229166,,Business / Contracts,Nippur,Nuffar,Nippur,Old Babylonian,ca. 1900-1600 BC,Sumerian,1,0,0,0
,,X,x,,SYLL,SIMPLE,,P229166_203,attested,,P229166,,Business / Contracts,Nippur,Nuffar,Nippur,Old Babylonian,ca. 1900-1600 BC,Sumerian,1,0,0,0
U+12111,𒄑,GIŠ,geš,,SYLL,SIMPLE,,P229166_205,attested,,P229166,,Business / Contracts,Nippur,Nuffar,Nippur,Old Babylonian,ca. 1900-1600 BC,Sumerian,1,0,0,0
U+12116,𒄖,GU,gu,,SYLL,SIMPLE,,P229166_206,attested,,P229166,,Business / Contracts,Nippur,Nuffar,Nippur,Old Babylonian,ca. 1900-1600 BC,Sumerian,1,0,0,0
U+1235D,𒍝,ZA,za,,SYLL,SIMPLE,,P229166_206,attested,,P229166,,Business / Contracts,Nippur,Nuffar,Nippur,Old Babylonian,ca. 1900-1600 BC,Sumerian,1,0,0,0
U+122D7,𒋗,ŠU,šu,,SYLL,SIMPLE,,P229166_206,attested,,P229166,,Business / Contracts,Nippur,Nuffar,Nippur,Old Babylonian,ca. 1900-1600 BC,Sumerian,1,0,0,0
U+12111,𒄑,GIŠ,geš,,SYLL,SIMPLE,,P229166_208,attested,,P229166,,Business / Contracts,Nippur,Nuffar,Nippur,Old Babylonian,ca. 1900-1600 BC,Sumerian,1,0,0,0
U+12116,𒄖,GU,gu,,SYLL,SIMPLE,,P229166_209,attested,,P229166,,Business / Contracts,Nippur,Nuffar,Nippur,Old Babylonian,ca. 1900-1600 BC,Sumerian,1,0,0,0
U+1235D,𒍝,ZA,za,,SYLL,SIMPLE,,P229166_209,attested,,P229166,,Business / Contracts,Nippur,Nuffar,Nippur,Old Babylonian,ca. 1900-1600 BC,Sumerian,1,0,0,0
U+12111,𒄑,GIŠ,geš,,SYLL,SIMPLE,,P229166_211,attested,,P229166,,Business / Contracts,Nippur,Nuffar,Nippur,Old Babylonian,ca. 1900-1600 BC,Sumerian,1,0,0,0
U+12116,𒄖,GU,gu,,SYLL,SIMPLE,,P229166_212,attested,,P229166,,Business / Contracts,Nippur,Nuffar,Nippur,Old Babylonian,ca. 1900-1600 BC,Sumerian,1,0,0,0
U+1235D,𒍝,ZA,za,,SYLL,SIMPLE,,P229166_212,attested,,P229166,,Business / Contracts,Nippur,Nuffar,Nippur,Old Babylonian,ca. 1900-1600 BC,Sumerian,1,0,0,0
,,X,X,,LOGO,SIMPLE,,P229166_212,attested,,P229166,,Business / Contracts,Nippur,Nuffar,Nippur,Old Babylonian,ca. 1900-1600 BC,Sumerian,1,0,0,0
U+12111,𒄑,GIŠ,geš,,SYLL,SIMPLE,,P229166_214,attested,,P229166,,Business / Contracts,Nippur,Nuffar,Nippur,Old Babylonian,ca. 1900-1600 BC,Sumerian,1,0,0,0
U+12116,𒄖,GU,gu,,SYLL,SIMPLE,,P229166_215,attested,,P229166,,Business / Contracts,Nippur,Nuffar,Nippur,Old Babylonian,ca. 1900-1600 BC,Sumerian,1,0,0,0
U+1235D,𒍝,ZA,za,,SYLL,SIMPLE,,P229166_215,attested,,P229166,,Business / Contracts,Nippur,Nuffar,Nippur,Old Babylonian,ca. 1900-1600 BC,Sumerian,1,0,0,0
,,X,X,,LOGO,SIMPLE,,P229166_215,attested,,P229166,,Business / Contracts,Nippur,Nuffar,Nippur,Old Babylonian,ca. 1900-1600 BC,Sumerian,1,0,0,0
U+12111,𒄑,GIŠ,geš,,SYLL,SIMPLE,,P229166_217,attested,,P229166,,Business / Contracts,Nippur,Nuffar,Nippur,Old Babylonian,ca. 1900-1600 BC,Sumerian,1,0,0,0
U+12116,𒄖,GU,gu,,SYLL,SIMPLE,,P229166_218,attested,,P229166,,Business / Contracts,Nippur,Nuffar,Nippur,Old Babylonian,ca. 1900-1600 BC,Sumerian,1,0,0,0
U+1235D,𒍝,ZA,za,,SYLL,SIMPLE,,P229166_218,attested,,P229166,,Business / Contracts,Nippur,Nuffar,Nippur,Old Babylonian,ca. 1900-1600 BC,Sumerian,1,0,0,0
,,X,X,,LOGO,SIMPLE,,P229166_218,attested,,P229166,,Business / Contracts,Nippur,Nuffar,Nippur,Old Babylonian,ca. 1900-1600 BC,Sumerian,1,0,0,0
U+12111,𒄑,GIŠ,geš,,SYLL,SIMPLE,,P229166_219,attested,,P229166,,Business / Contracts,Nippur,Nuffar,Nippur,Old Babylonian,ca. 1900-1600 BC,Sumerian,1,0,0,0
U+12116,𒄖,GU,gu,,SYLL,SIMPLE,,P229166_220,attested,,P229166,,Business / Contracts,Nippur,Nuffar,Nippur,Old Babylonian,ca. 1900-1600 BC,Sumerian,1,0,0,0
U+1235D,𒍝,ZA,za,,SYLL,SIMPLE,,P229166_220,attested,,P229166,,Business / Contracts,Nippur,Nuffar,Nippur,Old Babylonian,ca. 1900-1600 BC,Sumerian,1,0,0,0
U+12111,𒄑,GIŠ,geš,,SYLL,SIMPLE,,P229166_221,attested,,P229166,,Business / Contracts,Nippur,Nuffar,Nippur,Old Babylonian,ca. 1900-1600 BC,Sumerian,1,0,0,0
U+12116,𒄖,GU,gu,,SYLL,SIMPLE,,P229166_222,attested,,P229166,,Business / Contracts,Nippur,Nuffar,Nippur,Old Babylonian,ca. 1900-1600 BC,Sumerian,1,0,0,0
U+1235D,𒍝,ZA,za,,SYLL,SIMPLE,,P229166_222,attested,,P229166,,Business / Contracts,Nippur,Nuffar,Nippur,Old Babylonian,ca. 1900-1600 BC,Sumerian,1,0,0,0
U+121F4,𒇴,LAM,LAM,,LOGO,SIMPLE,,P229166_222,attested,,P229166,,Business / Contracts,Nippur,Nuffar,Nippur,Old Babylonian,ca. 1900-1600 BC,Sumerian,1,0,0,0
U+12111,𒄑,GIŠ,geš,,SYLL,SIMPLE,,P229166_224,attested,,P229166,,Business / Contracts,Nippur,Nuffar,Nippur,Old Babylonian,ca. 1900-1600 BC,Sumerian,1,0,0,0
U+12116,𒄖,GU,gu,,SYLL,SIMPLE,,P229166_225,attested,,P229166,,Business / Contracts,Nippur,Nuffar,Nippur,Old Babylonian,ca. 1900-1600 BC,Sumerian,1,0,0,0
U+1235D,𒍝,ZA,za,,SYLL,SIMPLE,,P229166_225,attested,,P229166,,Business / Contracts,Nippur,Nuffar,Nippur,Old Babylonian,ca. 1900-1600 BC,Sumerian,1,0,0,0
U+12351,𒍑,UŠ,nita,,SYLL,SIMPLE,,P229166_225,attested,,P229166,,Business / Contracts,Nippur,Nuffar,Nippur,Old Babylonian,ca. 1900-1600 BC,Sumerian,1,0,0,0
U+12111,𒄑,GIŠ,geš,,SYLL,SIMPLE,,P229166_227,attested,,P229166,,Business / Contracts,Nippur,Nuffar,Nippur,Old Babylonian,ca. 1900-1600 BC,Sumerian,1,0,0,0
U+12116,𒄖,GU,gu,,SYLL,SIMPLE,,P229166_228,attested,,P229166,,Business / Contracts,Nippur,Nuffar,Nippur,Old Babylonian,ca. 1900-1600 BC,Sumerian,1,0,0,0
U+1235D,𒍝,ZA,za,,SYLL,SIMPLE,,P229166_228,attested,,P229166,,Business / Contracts,Nippur,Nuffar,Nippur,Old Babylonian,ca. 1900-1600 BC,Sumerian,1,0,0,0
U+12111,𒄑,GIŠ,geš,,SYLL,SIMPLE,,P229166_230,attested,,P229166,,Business / Contracts,Nippur,Nuffar,Nippur,Old Babylonian,ca. 1900-1600 BC,Sumerian,1,0,0,0
U+12116,𒄖,GU,gu,,SYLL,SIMPLE,,P229166_231,attested,,P229166,,Business / Contracts,Nippur,Nuffar,Nippur,Old Babylonian,ca. 1900-1600 BC,Sumerian,1,0,0,0
U+1235D,𒍝,ZA,za,,SYLL,SIMPLE,,P229166_231,attested,,P229166,,Business / Contracts,Nippur,Nuffar,Nippur,Old Babylonian,ca. 1900-1600 BC,Sumerian,1,0,0,0
U+12111,𒄑,GIŠ,geš,,SYLL,SIMPLE,,P229166_232,attested,,P229166,,Business / Contracts,Nippur,Nuffar,Nippur,Old Babylonian,ca. 1900-1600 BC,Sumerian,1,0,0,0
U+12116,𒄖,GU,gu,,SYLL,SIMPLE,,P229166_233,attested,,P229166,,Business / Contracts,Nippur,Nuffar,Nippur,Old Babylonian,ca. 1900-1600 BC,Sumerian,1,0,0,0
U+1235D,𒍝,ZA,za,,SYLL,SIMPLE,,P229166_233,attested,,P229166,,Business / Contracts,Nippur,Nuffar,Nippur,Old Babylonian,ca. 1900-1600 BC,Sumerian,1,0,0,0
U+12111,𒄑,GIŠ,geš,,SYLL,SIMPLE,,P229166_234,attested,,P229166,,Business / Contracts,Nippur,Nuffar,Nippur,Old Babylonian,ca. 1900-1600 BC,Sumerian,1,0,0,0
U+12116,𒄖,GU,gu,,SYLL,SIMPLE,,P229166_235,attested,,P229166,,Business / Contracts,Nippur,Nuffar,Nippur,Old Babylonian,ca. 1900-1600 BC,Sumerian,1,0,0,0
U+1235D,𒍝,ZA,za,,SYLL,SIMPLE,,P229166_235,attested,,P229166,,Business / Contracts,Nippur,Nuffar,Nippur,Old Babylonian,ca. 1900-1600 BC,Sumerian,1,0,0,0
U+12111,𒄑,GIŠ,geš,,SYLL,SIMPLE,,P229166_236,attested,,P229166,,Business / Contracts,Nippur,Nuffar,Nippur,Old Babylonian,ca. 1900-1600 BC,Sumerian,1,0,0,0
U+12116,𒄖,GU,gu,,SYLL,SIMPLE,,P229166_237,attested,,P229166,,Business / Contracts,Nippur,Nuffar,Nippur,Old Babylonian,ca. 1900-1600 BC,Sumerian,1,0,0,0
U+1235D,𒍝,ZA,za,,SYLL,SIMPLE,,P229166_237,attested,,P229166,,Business / Contracts,Nippur,Nuffar,Nippur,Old Babylonian,ca. 1900-1600 BC,Sumerian,1,0,0,0
U+121A0,𒆠,KI,ki,,SYLL,SIMPLE,,P229166_237,attested,,P229166,,Business / Contracts,Nippur,Nuffar,Nippur,Old Babylonian,ca. 1900-1600 BC,Sumerian,1,0,0,0
U+12111,𒄑,GIŠ,geš,,SYLL,SIMPLE,,P229166_239,attested,,P229166,,Business / Contracts,Nippur,Nuffar,Nippur,Old Babylonian,ca. 1900-1600 BC,Sumerian,1,0,0,0
U+12116,𒄖,GU,gu,,SYLL,SIMPLE,,P229166_240,attested,,P229166,,Business / Contracts,Nippur,Nuffar,Nippur,Old Babylonian,ca. 1900-1600 BC,Sumerian,1,0,0,0
U+1235D,𒍝,ZA,za,,SYLL,SIMPLE,,P229166_240,attested,,P229166,,Business / Contracts,Nippur,Nuffar,Nippur,Old Babylonian,ca. 1900-1600 BC,Sumerian,1,0,0,0
U+12072,𒁲,DI,silim,,SYLL,SIMPLE,,P229166_240,attested,,P229166,,Business / Contracts,Nippur,Nuffar,Nippur,Old Babylonian,ca. 1900-1600 BC,Sumerian,1,0,0,0
U+12111,𒄑,GIŠ,geš,,SYLL,SIMPLE,,P229166_241,attested,,P229166,,Business / Contracts,Nippur,Nuffar,Nippur,Old Babylonian,ca. 1900-1600 BC,Sumerian,1,0,0,0
U+12116,𒄖,GU,gu,,SYLL,SIMPLE,,P229166_242,attested,,P229166,,Business / Contracts,Nippur,Nuffar,Nippur,Old Babylonian,ca. 1900-1600 BC,Sumerian,1,0,0,0
U+1235D,𒍝,ZA,za,,SYLL,SIMPLE,,P229166_242,attested,,P229166,,Business / Contracts,Nippur,Nuffar,Nippur,Old Babylonian,ca. 1900-1600 BC,Sumerian,1,0,0,0
U+12111,𒄑,GIŠ,geš,,SYLL,SIMPLE,,P229166_242,attested,,P229166,,Business / Contracts,Nippur,Nuffar,Nippur,Old Babylonian,ca. 1900-1600 BC,Sumerian,1,0,0,0
U+12111,𒄑,GIŠ,geš,,SYLL,SIMPLE,,P229166_243,attested,,P229166,,Business / Contracts,Nippur,Nuffar,Nippur,Old Babylonian,ca. 1900-1600 BC,Sumerian,1,0,0,0
U+12116,𒄖,GU,gu,,SYLL,SIMPLE,,P229166_244,attested,,P229166,,Business / Contracts,Nippur,Nuffar,Nippur,Old Babylonian,ca. 1900-1600 BC,Sumerian,1,0,0,0
U+1235D,𒍝,ZA,za,,SYLL,SIMPLE,,P229166_244,attested,,P229166,,Business / Contracts,Nippur,Nuffar,Nippur,Old Babylonian,ca. 1900-1600 BC,Sumerian,1,0,0,0
U+12111,𒄑,GIŠ,geš,,SYLL,SIMPLE,,P229166_244,attested,,P229166,,Business / Contracts,Nippur,Nuffar,Nippur,Old Babylonian,ca. 1900-1600 BC,Sumerian,1,0,0,0
U+12111,𒄑,GIŠ,geš,,SYLL,SIMPLE,,P229166_245,attested,,P229166,,Business / Contracts,Nippur,Nuffar,Nippur,Old Babylonian,ca. 1900-1600 BC,Sumerian,1,0,0,0
U+12116,𒄖,GU,gu,,SYLL,SIMPLE,,P229166_246,attested,,P229166,,Business / Contracts,Nippur,Nuffar,Nippur,Old Babylonian,ca. 1900-1600 BC,Sumerian,1,0,0,0
U+1235D,𒍝,ZA,za,,SYLL,SIMPLE,,P229166_246,attested,,P229166,,Business / Contracts,Nippur,Nuffar,Nippur,Old Babylonian,ca. 1900-1600 BC,Sumerian,1,0,0,0
U+12111,𒄑,GIŠ,geš,,SYLL,SIMPLE,,P229166_246,attested,,P229166,,Business / Contracts,Nippur,Nuffar,Nippur,Old Babylonian,ca. 1900-1600 BC,Sumerian,1,0,0,0
U+12111,𒄑,GIŠ,geš,,SYLL,SIMPLE,,P229166_247,attested,,P229166,,Business / Contracts,Nippur,Nuffar,Nippur,Old Babylonian,ca. 1900-1600 BC,Sumerian,1,0,0,0
U+12116,𒄖,GU,gu,,SYLL,SIMPLE,,P229166_248,attested,,P229166,,Business / Contracts,Nippur,Nuffar,Nippur,Old Babylonian,ca. 1900-1600 BC,Sumerian,1,0,0,0
U+1235D,𒍝,ZA,za,,SYLL,SIMPLE,,P229166_248,attested,,P229166,,Business / Contracts,Nippur,Nuffar,Nippur,Old Babylonian,ca. 1900-1600 BC,Sumerian,1,0,0,0
U+12111,𒄑,GIŠ,geš,,SYLL,SIMPLE,,P229166_249,attested,,P229166,,Business / Contracts,Nippur,Nuffar,Nippur,Old Babylonian,ca. 1900-1600 BC,Sumerian,1,0,0,0
U+12116,𒄖,GU,gu,,SYLL,SIMPLE,,P229166_250,attested,,P229166,,Business / Contracts,Nippur,Nuffar,Nippur,Old Babylonian,ca. 1900-1600 BC,Sumerian,1,0,0,0
U+1235D,𒍝,ZA,za,,SYLL,SIMPLE,,P229166_250,attested,,P229166,,Business / Contracts,Nippur,Nuffar,Nippur,Old Babylonian,ca. 1900-1600 BC,Sumerian,1,0,0,0
U+12111,𒄑,GIŠ,geš,,SYLL,SIMPLE,,P229166_251,attested,,P229166,,Business / Contracts,Nippur,Nuffar,Nippur,Old Babylonian,ca. 1900-1600 BC,Sumerian,1,0,0,0
U+12116,𒄖,GU,gu,,SYLL,SIMPLE,,P229166_252,attested,,P229166,,Business / Contracts,Nippur,Nuffar,Nippur,Old Babylonian,ca. 1900-1600 BC,Sumerian,1,0,0,0
